,Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Bahrain dinar   (BHD)                     ,Bolivar Fuerte   (VEF)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Hungarian forint   (HUF)                     ,Icelandic krona   (ISK)                     ,Indian rupee   (INR)                     ,Indonesian rupiah   (IDR)                     ,Iranian rial   (IRR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Kazakhstani tenge   (KZT)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Libyan dinar   (LYD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,Nepalese rupee   (NPR)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Pakistani rupee   (PKR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Sri Lankan rupee   (LKR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,Tunisian dinar   (TND)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     ,Bolivar Soberano   (VES)                     
2066,2020-04-13,127.1318,1.5752656023333333,0.376,248209.92,12.01937001,5.1818,1.4169,1.3936,839.49,7.0475,3886.79,24.582,6.8216,0.916188126,280.94,116.15,76.3617,14542.0,42000.0,3.584,108.26,380.44,1212.3,0.30975,1.9324,4.3225,39.5186,23.7427,112.57,1.6429030789999999,10.312925,0.3845,138.8701,3.3795,50.642,4.1616,3.64,73.5245,3.75,1.4169,18.170283333333334,182.2783,9.9837,0.9662833333333334,32.6845,6.7647,2.99612,3.6725,0.7992786983333333,1,43.51,562.57005
2067,2020-04-14,127.312,1.557875058,0.376,248209.92,11.99040767,5.1852,1.4145,1.3904,844.57,7.0502,3870.31,24.494,6.8068,0.912159081,280.94,116.15,76.318,14542.0,42000.0,3.579,107.65,380.44,1218.7,0.3086,1.9324,4.323,39.5524,23.5645,112.57,1.631853786,10.3182,0.3845,138.8701,3.388,50.616,4.1666,3.64,73.315,3.75,1.4145,18.232,182.2783,9.9566,0.9636,32.694,6.7694,2.99612,3.6725,0.796907997,1,43.465,562.57005
2068,2020-04-15,127.4661,1.56641604,0.376,248209.92,12.09189843,5.2573,1.4144,1.4086,848.63,7.063,3858.21,24.751,6.8455,0.917178758,280.94,116.15,76.2743,14542.0,42000.0,3.5865,107.17,380.44,1217.7,0.3084,1.9324,4.33,39.6741,24.1155,112.57,1.645007403,10.502,0.3845,138.8701,3.417,50.592,4.1519,3.64,73.7145,3.75,1.4144,18.6453,182.2783,9.9924,0.9659,32.7035,6.7471,2.99612,3.6725,0.799776063,1,43.699,562.57005
2069,2020-04-16,127.896,1.59083678,0.376,248209.92,12.18026797,5.2371,1.4286,1.4122,859.31,7.0775,3920.83,24.85,6.8529333333333335,0.918442322,280.94,116.15,76.7408,14542.0,42000.0,3.594,107.69,380.44,1216.7,0.3089,1.9324,4.374,39.7594,24.2098,112.57,1.681237391,10.4836,0.3845,138.8701,3.407,50.628,4.1631,3.64,74.7119,3.75,1.4286,18.61985,182.2783,10.0432,0.96665,32.713,6.742,2.99612,3.6725,0.800480288,1,43.507,562.57005
2070,2020-04-17,128.4094,1.572327044,0.376,248209.92,12.22493888,5.2567,1.4241,1.4037,852.52,7.0767,3942.92,25.009,6.860366666666667,0.920810313,280.94,116.15,76.5444,14542.0,42000.0,3.591,107.93,380.44,1227.5,0.30885,1.9324,4.365,39.9534,23.9012,112.57,1.662510391,10.3909,0.3845,138.8701,3.403,50.713,4.1886,3.64,73.9441,3.75,1.4241,18.77615,182.2783,10.0261,0.97045,32.537,6.7192,2.99612,3.6725,0.803503274,1,43.389,562.57005
2071,2020-04-20,128.3088,1.575795777,0.376,248209.92,12.26993865,5.2831,1.4225,1.4086,849.45,7.0723,3973.06,25.163,6.8678,0.920810313,280.94,116.15,76.6335,14542.0,42000.0,3.58,107.86,380.44,1219.3,0.3088,1.9324,4.388,40.0421,24.0077,112.57,1.660853679,10.3773,0.3845,138.8701,3.405,50.787,4.1525,3.64,74.6657,3.75,1.4225,18.7702,182.2783,10.0082,0.9683,32.482,6.7442,2.99612,3.6725,0.802278471,1,43.202,562.57005
2072,2020-04-21,128.5264,1.583782072,0.376,248209.92,12.25490196,5.333600000000001,1.4259,1.4203,856.23,7.0882,3967.76,25.33,6.8822,0.922764603,280.94,116.15,76.6516,14542.0,42000.0,3.552,107.8,380.44,1218.7,0.30895,1.9324,4.3923,40.134,24.4248,112.57,1.667500417,10.5973,0.3845,138.8701,3.397,50.88,4.1779,3.64,76.2562,3.75,1.4259,18.98345,182.2783,10.0452,0.9707,32.53,6.7473,2.99612,3.6725,0.810536981,1,43.248,562.57005
2073,2020-04-22,128.5209,1.581527756,0.376,248209.92,12.28501229,5.3841,1.4297,1.4165333333333332,862.06,7.0807,4045.01,25.334,6.8638,0.920217171,280.94,116.15,76.8084,14542.0,42000.0,3.541,107.84,380.44,1231.3,0.30895,1.9324,4.395,40.2152,24.5883,112.57,1.677008217,10.7458,0.3845,138.8701,3.37,50.836,4.1736,3.64,77.0416,3.75,1.4297,18.789,182.2783,10.0839,0.96805,32.464,6.7565,2.99612,3.6725,0.808734331,1,43.39933333333333,562.57005
2074,2020-04-23,128.7392,1.577038322,0.376,248209.92,12.28501229,5.4461,1.4268,1.4127666666666667,856.51,7.0771,4037.95,25.573,6.9232,0.928332714,280.94,116.15,76.0635,14542.0,42000.0,3.557,107.8,380.44,1235.2,0.30905,1.9324,4.365,40.157,24.723300000000002,112.57,1.682651859,10.6911,0.3845,138.8701,3.3705,50.835,4.2093,3.64,75.129,3.75,1.4268,18.9345,182.2783,10.125,0.9757,32.339,6.763199999999999,2.99612,3.6725,0.809814957,1,43.550666666666665,562.57005
2075,2020-04-24,128.686,1.576541069,0.376,248209.92,12.36093943,5.6504,1.42425,1.409,858.87,7.0825,4020.94,25.292,6.89835,0.925925926,280.94,116.15,76.4173,14542.0,42000.0,3.524,107.7,380.44,1232.0,0.30895,1.9324,4.365,40.1216,24.8583,112.57,1.669449082,10.6282,0.3845,138.8701,3.371,50.704,4.2142,3.64,74.7163,3.75,1.4258,15.96535,182.2783,10.0953,0.9754,32.436,6.7699,2.99612,3.6725,0.809323406,1,43.702,562.57005
2076,2020-04-27,128.6328,1.547508511,0.376,248209.92,12.23990208,5.6352,1.4217,1.4053,859.95,7.0812,4039.87,25.05,6.8735,0.921489126,280.94,116.15,76.1269,14542.0,42000.0,3.515,107.58,380.44,1235.8,0.30885,1.9324,4.354,40.0579,24.8492,112.57,1.6680578745,10.5522,0.3845,138.8701,3.391,50.751,4.1696,3.64,74.496,3.75,1.4217,17.292275,182.2783,10.0013,0.9731,32.474,6.7669,2.99612,3.6725,0.803341902,1,43.459,562.57005
2077,2020-04-28,128.5936,1.54870683,0.376,248209.92,12.26993865,5.5677,1.4211,1.3978,856.76,7.087,4039.83,25.036,6.8558,0.91937115,280.94,116.15,76.371,14542.0,42000.0,3.499,107.28,380.44,1230.3,0.309,1.9324,4.3705,40.1716,24.3882,112.57,1.666666667,10.3689,0.3845,138.8701,3.382,50.74,4.184,3.64,74.5706,3.75,1.4211,18.6192,182.2783,9.991,0.97295,32.503,6.7566,2.99612,3.6725,0.800448251,1,42.986,562.57005
2078,2020-04-29,128.4034,1.528584531,0.376,248209.92,12.16545012,5.4285,1.4153,1.3922,850.41,7.0758,4046.04,25.018,6.878,0.922339052,280.94,116.15,75.6961,14542.0,42000.0,3.4995000000000003,106.93,380.44,1225.2,0.3088,1.9324,4.36,40.226299999999995,24.0002,112.57,1.640150894,10.3973,0.3845,138.8701,3.369,50.691,4.1807,3.64,73.6894,3.75,1.4153,18.407,182.2783,9.849,0.97455,32.419,6.7517,2.99612,3.6725,0.80684202,1,42.438,562.57005
2079,2020-04-30,128.2579,1.522997259,0.376,248209.92,12.03369434,5.4264,1.4108,1.391,836.62,7.0543,3983.29,24.915,6.8577,0.919455682,280.94,116.15,75.115,14542.0,42000.0,3.5,106.58,380.44,1225.2,0.3087,1.9324,4.326,40.281,23.9283,112.57,1.632386549,10.2832,0.3845,138.8701,3.376,50.589,4.1729,3.64,72.7263,3.75,1.4108,18.06105,182.2783,9.8463,0.97045,32.362,6.7244,2.99612,3.6725,0.799360512,1,42.257,562.57005
2080,2020-05-01,128.4176,1.54822728,0.376,248209.92,12.144298150000001,5.50375,1.4140000000000001,1.39975,837.27,7.063599999999999,3958.005,24.85,6.83875,0.916682694,280.94,116.15,75.45259999999999,14542.0,42000.0,3.491,107.1,380.44,1221.85,0.308625,1.9324,4.33225,40.23525,24.15475,112.57,1.638806949,10.318000000000001,0.3845,138.8701,3.3795,50.5165,4.16875,3.64,73.0377,3.75,1.4140000000000001,18.383325,182.2783,9.87575,0.9675750000000001,32.36833333333333,6.73505,2.99612,3.6725,0.796717524,1,42.5005,562.57005
2081,2020-05-04,128.5773,1.566906926,0.376,248209.92,12.25490196,5.5811,1.4172,1.4085,837.92,7.0729,3932.72,24.785,6.8198,0.913909706,280.94,116.15,75.7902,14542.0,42000.0,3.527,106.89,380.44,1218.5,0.30855,1.9324,4.3385,40.1895,24.3812,112.57,1.658649859,10.3528,0.3845,138.8701,3.383,50.444,4.1646,3.64,73.34909999999999,3.75,1.4172,18.7056,182.2783,9.9052,0.9647,32.37466666666667,6.7457,2.99612,3.6725,0.806029098,1,42.744,562.57005
2082,2020-05-05,128.6896,1.54822728,0.376,248209.92,12.12121212,5.5348,1.4137,1.4032,838.74,7.0822,3990.1,24.888,6.8811,0.922253989,280.94,116.15,75.5715,14542.0,42000.0,3.524,106.68,380.44,1223.15,0.30855,1.9324,4.31,40.1926,23.8343,112.57,1.649892757,10.3043,0.3845,138.8701,3.388,50.576,4.1927,3.64,73.6605,3.75,1.4137,18.335,182.2783,9.8377,0.97095,32.381,6.6932,2.99612,3.6725,0.803212851,1,42.536,562.57005
2083,2020-05-06,128.6847,1.550628004,0.376,248209.92,12.13592233,5.667,1.4175,1.4124,832.84,7.0915,3926.07,24.971,6.9046,0.925326177,280.94,116.15,75.6911,14542.0,42000.0,3.511,106.47,380.44,1227.8,0.3088,1.9324,4.311,40.204,24.2942,112.57,1.651800463,10.2619,0.3845,138.8701,3.403,50.544,4.2022,3.64,73.9719,3.75,1.4175,18.5406,182.2783,9.8131,0.9739,32.414,6.7571,2.99612,3.6725,0.808146113,1,43.117,562.57005
2084,2020-05-07,128.8528,1.556178027,0.376,248209.92,12.22493888,5.8359,1.41475,1.4015,839.08,7.0899,3961.66,25.181,6.9188,0.9273857,280.94,116.15,75.5661,14542.0,42000.0,3.516,106.26,380.44,1223.3,0.3089,1.9324,4.3195,40.2056,24.0563,112.57,1.663063363,10.2388,0.3845,138.8701,3.404,50.556,4.2162,3.64,74.1169,3.75,1.41475,18.557,182.2783,9.8161,0.9757,32.447,6.7571,2.99612,3.6725,0.808472795,1,44.161,562.57005
2085,2020-05-08,128.8191,1.531393568,0.376,248209.92,12.16545012,5.7647,1.412,1.3934,836.27,7.0779,3924.54,25.3395,6.905200000000001,0.922253989,280.94,116.15,75.4411,14542.0,42000.0,3.517,106.4,380.44,1226.5,0.30885,1.9324,4.327999999999999,40.1299,23.6805,112.57,1.63345312,10.2089,0.3845,138.8701,3.394,50.514,4.2065,3.64,73.8725,3.75,1.412,18.4716,182.2783,9.7886,0.97075,32.28,6.7511,2.99612,3.6725,0.8101958825,1,44.062,562.57005
2086,2020-05-11,128.7463,1.528350909,0.376,248209.92,12.09189843,5.7948,1.41525,1.4012,827.65,7.083,3882.27,25.498,6.8916,0.923872875,280.94,116.15,75.6838,14542.0,42000.0,3.518,106.94,380.44,1217.7,0.3088,1.9324,4.3365,40.1263,23.8693,112.57,1.62575191,10.2051,0.3845,138.8701,3.418,50.458,4.2126,3.64,73.65254999999999,3.75,1.4119,18.43435,182.2783,9.7799,0.9723,32.15,6.7676,2.99612,3.6725,0.81191897,1,43.625,562.57005
2087,2020-05-12,128.836,1.543924656,0.376,248209.92,12.18026797,5.7717,1.4185,1.4015,826.05,7.0907,3901.34,25.254,6.8684,0.920979923,280.94,116.15,75.7944,14542.0,42000.0,3.507,107.51,380.44,1217.8,0.30905,1.9324,4.345,40.227,24.0487,112.57,1.649892757,10.1785,0.3845,138.8701,3.421,50.348,4.2095,3.64,73.4326,3.75,1.4185,18.19205,182.2783,9.8519,0.97055,32.143,6.7792,2.99612,3.6725,0.809749383,1,43.584,562.57005
2088,2020-05-13,128.7518,1.544878727,0.376,248209.92,12.13592233,5.9016,1.4173,1.4073,821.88,7.0946,3880.48,25.206,6.8557,0.91954023,280.94,116.15,75.3885,14542.0,42000.0,3.511,107.22,380.44,1226.7,0.3089,1.9324,4.337,40.25,24.2113,112.57,1.646090535,10.0579,0.3845,138.8701,3.434,50.354,4.2111,3.64,73.5819,3.75,1.4173,18.32745,182.2783,9.786,0.96885,32.082,6.7413,2.99612,3.6725,0.813371833,1,43.915,562.57005
2089,2020-05-14,128.8696,1.554243084,0.376,248209.92,12.19512195,5.9366,1.4213,1.409,820.38,7.0975,3901.3,25.551,6.91,0.926612305,280.94,116.15,75.444,14542.0,42000.0,3.546,106.87,380.44,1226.3,0.30905,1.9324,4.335,40.273,24.2708,112.57,1.675041876,10.2481,0.3845,138.8701,3.45,50.282,4.2269,3.64,73.9298,3.75,1.4213,18.65185,182.2783,9.8386,0.9743,32.106,6.7602,2.99612,3.6725,0.8200082,1,44.098,562.57005
2090,2020-05-15,128.8429,1.549186677,0.376,248209.92,12.18026797,5.8223,1.424,1.4094,822.93,7.0983,3947.79,25.553,6.9065,0.926097425,280.94,116.15,75.5634,14542.0,42000.0,3.533,107.42,380.44,1227.9,0.30905,1.9324,4.3455,40.276,23.958,112.57,1.667222407,10.2397,0.3845,138.8701,3.4345,50.372,4.2135,3.64,73.2056,3.75,1.424,18.57265,182.2783,9.8094,0.97265,32.082,6.7486999999999995,2.99612,3.6725,0.819772923,1,44.052,562.57005
2091,2020-05-18,128.8373,1.555451859,0.376,248209.92,12.18026797,5.7369,1.4256,1.39935,823.86,7.1148,3926.06,25.483,6.8822,0.923190547,280.94,116.15,75.9345,14542.0,42000.0,3.543,107.11,380.44,1229.3,0.30905,1.9324,4.355,40.2426,23.6032,112.57,1.680107527,10.124,0.3845,138.8701,3.419,50.588,4.2224,3.64,72.9798,3.75,1.4256,18.378,182.2783,9.8185,0.97215,32.046,6.7372,2.99612,3.6725,0.824742268,1,43.818,562.57005
2092,2020-05-19,128.6579,1.533742331,0.376,248209.92,12.09189843,5.721,1.4189,1.3893,820.65,7.1091,3851.07,25.106,6.8093,0.913242009,280.94,116.15,75.6638,14542.0,42000.0,3.525,107.4,380.44,1231.6,0.3088,1.9324,4.3495,40.1832,23.6023,112.57,1.655903295,9.9683,0.3845,138.8701,3.425,50.78,4.1645,3.64,72.3918,3.75,1.4189,18.184,182.2783,9.6697,0.97085,31.92,6.7464,2.99612,3.6725,0.816393175,1,43.584,562.57005
2093,2020-05-20,128.5623,1.526484506,0.376,248209.92,12.12121212,5.6962,1.4169,1.3892,819.08,7.1089,3824.3,25.032,6.8046,0.912575287,280.94,116.15,75.6712,14542.0,42000.0,3.504,107.98,380.44,1224.5,0.3088,1.9324,4.356,40.1425,23.2962,112.57,1.637197119,9.9256,0.3845,138.8701,3.404,50.787,4.1619,3.64,72.3381,3.75,1.4169,18.01365,182.2783,9.6703,0.96625,31.878,6.7532,2.99612,3.6725,0.815029137,1,43.14,562.57005
2094,2020-05-21,128.5623,1.525320317,0.376,248209.92,12.02719317,5.6013,1.4159,1.3935,812.625,7.0993,3804.12,24.741,6.800866666666667,0.909090909,280.94,116.15,75.7785,14542.0,42000.0,3.514,107.73,380.44,1227.8,0.3088,1.9324,4.3525,40.142,22.96,112.57,1.632653061,9.96455,0.3845,138.8701,3.402,50.694,4.1346,3.64,70.924,3.75,1.4159,17.8889,182.2783,9.674199999999999,0.9691000000000001,31.847,6.7649,2.99612,3.6725,0.817728351,1,43.174,562.57005
2095,2020-05-22,128.8477,1.528818224,0.376,248209.92,11.93317422,5.5802,1.4198,1.4015,806.17,7.1349,3774.25,24.953,6.797133333333333,0.917094644,280.94,116.15,75.7868,14542.0,42000.0,3.529,107.74,380.44,1230.7,0.30875,1.9324,4.362,40.0703,22.7928,112.57,1.634788295,10.0035,0.3845,138.8701,3.424,50.582,4.1503,3.64,71.8804,3.75,1.4198,17.6144,182.2783,9.6781,0.97195,31.869,6.7656,2.99612,3.6725,0.820647491,1,43.391,562.57005
2096,2020-05-26,128.7015,1.520450053,0.376,248209.92,11.87648456,5.3701,1.4199666666666666,1.3804,803.74,7.136,3782.66,24.661,6.7934,0.911161731,280.94,116.15,75.6404,14542.0,42000.0,3.515,107.75,380.44,1242.0,0.3087,1.9324,4.359999999999999,40.1077,22.2932,112.57,1.632386549,9.9265,0.3845,138.8701,3.421,50.74,4.0885,3.64,71.1408,3.75,1.4217,17.40855,182.2783,9.6436,0.96795,31.922,6.75685,2.99612,3.6725,0.812479688,1,42.937,562.57005
2097,2020-05-27,128.5722,1.506024096,0.376,248209.92,11.8623962,5.2986,1.4201333333333332,1.378,802.1,7.1599,3725.56,24.609,6.7858,0.90983532,280.94,116.15,75.6476,14542.0,42000.0,3.499,107.52,380.44,1237.1,0.30865,1.9324,4.358,40.104,22.3633,112.57,1.614726304,9.852,0.3845,138.8701,3.448,50.617,4.0504,3.64,71.0635,3.75,1.4184,17.3776,182.2783,9.6344,0.9691,31.873,6.7481,2.99612,3.6725,0.810635538,1,43.203,562.57005
2098,2020-05-28,128.5217,1.512401694,0.376,248209.92,11.80637544,5.3399,1.4203,1.3764,816.47,7.1563,3743.79,24.521,6.7669,0.907770516,280.94,116.15,75.7501,14542.0,42000.0,3.502,107.87,380.44,1233.7,0.30865,1.9324,4.36,40.1443,22.204,112.57,1.615769914,9.8541,0.3845,138.8701,3.439,50.593,4.0244,3.64,71.1012,3.75,1.4203,17.4014,182.2783,9.6058,0.965375,31.871,6.7337,2.99612,3.6725,0.817126982,1,43.311,562.57005
2099,2020-05-29,128.489,1.501726986,0.376,248209.92,11.84834123,5.4257,1.4143,1.3787,812.74,7.1463,3723.42,24.168,6.6938,0.897988506,280.94,116.15,75.6369,14542.0,42000.0,3.5054999999999996,107.14,380.44,1239.4,0.3084,1.9324,4.3485,40.1724,22.1778,112.57,1.612123166,9.6875,0.3845,138.8701,3.4299999999999997,50.727,4.0031,3.64,70.752,3.75,1.4143,17.4899,182.2783,9.4682,0.96165,31.832,6.7161,2.99612,3.6725,0.811424862,1,43.308,562.57005
2100,2020-06-01,128.4895,1.485833359,0.376,248209.92,11.79245283,5.3633,1.4102,1.363,806.32,7.1161,3718.82,24.163,6.68235,0.899604174,280.94,116.15,75.4792,14542.0,42000.0,3.509,107.75,380.44,1237.6,0.30815,1.9324,4.323,40.1242,22.0168,112.57,1.6022399269999998,9.6226,0.3845,138.8701,3.421,50.585,3.968,3.64,69.7114,3.75,1.4084,17.47615,182.2783,9.3789,0.96175,31.734,6.7351,2.99612,3.6725,0.807689201,1,43.312,562.57005
2101,2020-06-02,128.4329,1.469939732,0.376,248209.92,11.80637544,5.2595,1.4061,1.3515,796.46,7.1178,3716.35,23.85,6.6709,0.89493467,280.94,116.15,75.5871,14542.0,42000.0,3.484,107.56,380.44,1227.8,0.30815,1.9324,4.2915,40.1858,21.6827,112.57,1.592356688,9.5577,0.3845,138.8701,3.402,50.438,3.9303,3.64,68.9831,3.75,1.4061,17.2666,182.2783,9.3714,0.96185,31.577,6.7353,2.99612,3.6725,0.796178344,1,43.077,562.57005
2102,2020-06-03,128.5352,1.44092219,0.376,248209.92,11.69590643,5.051,1.3965,1.3504,782.86,7.1078,3651.42,23.815,6.6595,0.893335716,280.94,116.15,75.326,14542.0,42000.0,3.468,108.65,380.44,1224.1,0.308,1.9324,4.262,40.0899,21.6043,112.57,1.559089492,9.5388,0.3845,138.8701,3.389,50.344,3.9121,3.64,68.3413,3.75,1.3965,17.05515,182.2783,9.2683,0.96335,31.6005,6.7289,2.99612,3.6725,0.794502046,1,42.922,562.57005
2103,2020-06-04,128.6017,1.448016218,0.376,248209.92,11.68224299,5.1035,1.4018,1.3508,769.13,7.1202,3588.89,23.66,6.6273,0.888888889,280.94,116.15,75.529,14542.0,42000.0,3.479,109.0,380.44,1216.9,0.308,1.9324,4.2745,40.1191,21.8388,112.57,1.558117794,9.4265,0.3845,138.8701,3.4074999999999998,50.17,3.9573,3.64,69.0151,3.75,1.4018,16.91935,182.2783,9.3339,0.9601,31.624,6.7528,2.99612,3.6725,0.797829903,1,42.955,562.57005
2104,2020-06-05,128.2091,1.428571429,0.376,248209.92,11.58748552,4.9769,1.3951,1.3429,775.58,7.0904,3597.47,23.469,6.61695,0.882612533,280.94,116.15,75.4665,14542.0,42000.0,3.455,109.13,380.44,1217.4,0.30795,1.9324,4.267,40.0168,21.5837,112.57,1.545595054,9.303,0.3845,138.8701,3.426,49.982,3.9217,3.64,68.6319,3.75,1.3951,16.84215,182.2783,9.1512,0.95775,31.501,6.7635,2.99612,3.6725,0.791420996,1,42.557,562.57005
2105,2020-06-08,128.4538,1.4290819975,0.376,248209.92,11.58748552,4.9325,1.3937,1.3383,764.97,7.0761,3565.06,23.555,6.6066,0.886132034,280.94,116.15,75.6307,14542.0,42000.0,3.462,109.46,380.44,1213.1,0.3079,1.9324,4.2642500000000005,40.1011,21.6552,112.57,1.533742331,9.2692,0.3845,138.8701,3.438,49.904,3.9197,3.64,68.3123,3.75,1.3937,16.81095,182.2783,9.1961,0.9631,31.474,6.7725,2.99612,3.6725,0.791295747,1,42.484,562.57005
2106,2020-06-09,128.579,1.429592566,0.376,248209.92,11.57407407,4.91065,1.3898,1.3423,769.26,7.0822,3604.04,23.59,6.6024,0.88542589,280.94,116.15,75.4931,14542.0,42000.0,3.457,108.1,380.44,1204.2,0.3077,1.9324,4.2615,39.998,21.7252,112.57,1.524855139,9.334,0.3845,138.8701,3.447,49.886,3.9453,3.64,68.6745,3.75,1.3898,16.71525,182.2783,9.2498,0.95405,31.374,6.7771,2.99612,3.6725,0.790857685,1,42.522,562.57005
2107,2020-06-10,128.58116666666666,1.429183936,0.376,248209.92,11.52073733,4.8888,1.3876,1.339,771.96,7.0704,3643.02,23.39,6.5541,0.879120879,280.94,116.15,75.4688,14542.0,42000.0,3.447,107.5,380.44,1197.7,0.30745,1.9324,4.2675,39.9734,21.923,112.57,1.535390757,9.2644,0.3845,138.8701,3.435,49.951,3.918,3.64,68.6183,3.75,1.3876,16.5568,182.2783,9.1803,0.94605,31.199,6.7542,2.99612,3.6725,0.783054696,1,42.822,562.57005
2108,2020-06-11,128.58333333333334,1.443209698,0.376,248209.92,11.54734411,4.96275,1.389,1.3553,767.93,7.0733,3674.81,23.505,6.5694,0.881212548,280.94,116.15,75.7907,14542.0,42000.0,3.451,106.9,380.44,1194.4,0.30735,1.9324,4.254,39.9486,22.4252,112.57,1.531862745,9.4466,0.3845,138.8701,3.45,49.954,3.92395,3.64,69.1219,3.75,1.389,16.84045,182.2783,9.2204,0.94245,30.951,6.75525,2.99612,3.6725,0.788363751,1,42.999,562.57005
2109,2020-06-12,128.5855,1.456239988,0.376,248209.92,11.68224299,5.0367,1.3921,1.3596,784.65,7.0773,3746.46,23.601,6.5951,0.884642604,280.94,116.15,75.973,14542.0,42000.0,3.464,106.85,380.44,1192.8,0.307525,1.9324,4.266,40.0711,22.3347,112.57,1.560062402,9.5962,0.3845,138.8701,3.46,49.944500000000005,3.9299,3.64,69.75845,3.75,1.3921,17.0015,182.2783,9.2945,0.94685,31.026,6.7563,2.99612,3.6725,0.792487221,1,42.745,562.57005
2110,2020-06-15,128.9388,1.47275405,0.376,248209.92,11.76470588,5.1877,1.3938,1.3604,790.73,7.095,3752.3050000000003,23.71,6.6257,0.888651915,280.94,116.15,76.1056,14542.0,42000.0,3.495,107.22,380.44,1206.6,0.3077,1.9324,4.2725,40.0585,22.5435,112.57,1.556420233,9.6769,0.3845,138.8701,3.48,49.935,3.9413,3.64,70.395,3.75,1.3938,17.1739,182.2783,9.3935,0.95115,30.995,6.7367,2.99612,3.6725,0.799264676,1,42.907,562.57005
2111,2020-06-16,128.5057,1.439677512,0.376,248209.92,11.65501166,5.1279,1.3893,1.3558,796.87,7.083,3758.15,23.498,6.5937,0.884329678,280.94,116.15,75.841,14542.0,42000.0,3.472,107.31,380.44,1210.8,0.30745,1.9324,4.263,40.1134,22.2168,112.57,1.542495758,9.4967,0.3845,138.8701,3.473,50.293,3.9058,3.64,69.7524,3.75,1.3893,17.149425,182.2783,9.2783,0.94705,31.084,6.7364,2.99612,3.6725,0.790545081,1,42.609,562.57005
2112,2020-06-17,128.6767,1.453065969,0.376,248209.92,11.70960187,5.2492,1.3949,1.3555,779.1,7.089,3741.88,23.647,6.6382,0.89031339,280.94,116.15,76.2032,14542.0,42000.0,3.456,107.34,380.44,1206.6,0.3076,1.9324,4.279,40.1279,22.2783,112.57,1.552072016,9.5308,0.3845,138.8701,3.491,50.146,3.9532,3.64,69.4822,3.75,1.3949,17.12495,182.2783,9.3343,0.9498,31.168,6.742,2.99612,3.6725,0.795608243,1,42.468,562.57005
2113,2020-06-18,128.93205,1.455604076,0.376,248209.92,11.72332943,5.3462,1.3922,1.3589,798.53,7.0776,3749.03,23.786,6.6437,0.891106755,280.94,116.15,76.1509,14542.0,42000.0,3.451,106.8,380.44,1214.5,0.3076,1.9324,4.2755,40.1291,22.6088,112.57,1.554243084,9.5422,0.3845,138.8701,3.506,50.137,3.9589,3.64,69.618,3.75,1.3922,17.36955,182.2783,9.3371,0.9486,31.125,6.7631,2.99612,3.6725,0.798881566,1,42.392,562.57005
2114,2020-06-19,129.1874,1.457513482,0.376,248209.92,11.80637544,5.346,1.3936,1.3587,812.19,7.0783,3760.22,23.806,6.6507,0.89206066,280.94,116.15,76.2144,14542.0,42000.0,3.447,106.92,380.44,1213.0,0.30774999999999997,1.9324,4.279,40.1153,22.52505,112.57,1.559332606,9.5571,0.3845,138.8701,3.4995,50.038,3.9741,3.64,69.5725,3.75,1.3936,17.3458,182.2783,9.3798,0.9507,31.011,6.767733333333333,2.99612,3.6725,0.80762397,1,42.316,562.57005
2115,2020-06-22,129.2387,1.457725948,0.376,248209.92,11.80637544,5.222,1.3956,1.35515,817.33,7.0765,3746.745,23.777,6.6479,0.891821992,280.94,116.15,76.04583333333333,14542.0,42000.0,3.446,106.87,380.44,1212.0,0.3079,1.9324,4.274,40.1023,22.4413,112.57,1.558603491,9.6303,0.3845,138.8701,3.493,50.152,3.9667,3.64,69.4835,3.75,1.3956,17.41505,182.2783,9.4225,0.94995,30.988,6.772366666666667,2.99612,3.6725,0.80749354,1,42.24,562.57005
